Start Time,End Time,Trip Duration,Start Station,End Station,User Type,Gender,Birth Year
2017-01-01 00:00:36,2017-01-01 00:06:32,356,Canal St & Taylor St,Canal St & Monroe St (*),Customer,,
2017-01-01 00:02:54,2017-01-01 00:08:21,327,Larrabee St & Menomonee St,Sheffield Ave & Kingsbury St,Subscriber,Male,1984.0
2017-01-01 00:06:06,2017-01-01 00:18:31,745,Orleans St & Chestnut St (NEXT Apts),Ashland Ave & Blackhawk St,Subscriber,Male,1985.0
2017-01-01 00:07:28,2017-01-01 00:12:51,323,Franklin St & Monroe St,Clinton St & Tilden St,Subscriber,Male,1990.0
2017-01-01 00:07:57,2017-01-01 00:20:53,776,Broadway & Barry Ave,Sedgwick St & North Ave,Subscriber,Male,1990.0
2017-01-01 00:10:44,2017-01-01 00:21:27,643,State St & Kinzie St,Wells St & Polk St,Subscriber,Male,1970.0
2017-01-01 00:11:34,2017-01-01 00:23:47,733,Wabash Ave & Wacker Pl,Clinton St & Tilden St,Subscriber,Male,1986.0
2017-01-01 00:14:57,2017-01-01 00:26:22,685,Daley Center Plaza,Canal St & Monroe St (*),Customer,,
2017-01-01 00:15:03,2017-01-01 00:26:28,685,Daley Center Plaza,Canal St & Monroe St (*),Customer,,
2017-01-01 00:17:01,2017-01-01 00:29:49,768,Dayton St & North Ave,Ogden Ave & Chicago Ave,Customer,,
2017-01-01 00:17:13,2017-01-01 11:03:34,38781,Wilton Ave & Diversey Pkwy,Halsted St & Wrightwood Ave,Subscriber,Female,1988.0
2017-01-01 00:18:28,2017-01-01 00:31:05,757,Canal St & Madison St,LaSalle St & Illinois St,Customer,,
2017-01-01 00:18:50,2017-01-01 00:21:47,177,Theater on the Lake,Lakeview Ave & Fullerton Pkwy,Subscriber,Male,1991.0
2017-01-01 00:23:41,2017-01-01 00:29:13,332,Halsted St & Maxwell St,Halsted St & 18th St,Subscriber,Male,1984.0
2017-01-01 00:25:47,2017-01-01 00:39:53,846,Ravenswood Ave & Lawrence Ave,Clarendon Ave & Gordon Ter,Subscriber,Female,1987.0
2017-01-01 00:25:47,2017-01-01 00:43:23,1056,Clark St & Congress Pkwy,Wolcott Ave & Polk St,Subscriber,Male,1984.0
2017-01-01 00:26:21,2017-01-01 00:39:40,799,Ravenswood Ave & Lawrence Ave,Clarendon Ave & Gordon Ter,Subscriber,Male,1987.0
2017-01-01 00:27:21,2017-01-01 00:42:59,938,Millennium Park,Michigan Ave & 18th St,Subscriber,Male,1991.0
2017-01-01 00:27:28,2017-01-01 00:42:44,916,Millennium Park,Michigan Ave & 18th St,Subscriber,Female,1990.0
2017-01-01 00:27:45,2017-01-01 00:31:13,208,Damen Ave & Chicago Ave,Damen Ave & Division St,Subscriber,Male,1982.0
2017-01-01 00:27:52,2017-01-01 00:33:46,354,Paulina Ave & North Ave,Damen Ave & Division St,Subscriber,Female,1982.0
2017-01-01 00:30:07,2017-01-01 00:34:32,265,Wilton Ave & Diversey Pkwy,Halsted St & Wrightwood Ave,Customer,,
2017-01-01 00:30:10,2017-01-01 01:10:34,2424,Lake Shore Dr & Ohio St,Broadway & Barry Ave,Subscriber,Female,1985.0
2017-01-01 00:32:58,2017-01-01 00:41:59,541,LaSalle St & Illinois St,State St & Kinzie St,Customer,,
2017-01-01 00:33:39,2017-01-01 00:41:09,450,Greenview Ave & Jarvis Ave,Clark St & Lunt Ave,Subscriber,Female,1979.0
2017-01-01 00:34:23,2017-01-01 00:40:56,393,Greenview Ave & Jarvis Ave,Eastlake Ter & Rogers Ave,Subscriber,Male,1961.0
2017-01-01 00:35:23,2017-01-01 01:05:22,1799,McClurg Ct & Illinois St,Fairbanks Ct & Grand Ave,Customer,,
2017-01-01 00:35:26,2017-01-01 00:47:54,748,Larrabee St & Menomonee St,Clark St & Wrightwood Ave,Subscriber,Male,1990.0
2017-01-01 00:35:32,2017-01-01 00:48:07,755,Larrabee St & Menomonee St,Clark St & Wrightwood Ave,Subscriber,Female,1989.0
2017-01-01 00:35:34,2017-01-01 01:05:26,1792,McClurg Ct & Illinois St,Fairbanks Ct & Grand Ave,Customer,,
2017-01-01 00:37:02,2017-01-01 00:48:43,701,Clark St & Lake St,McClurg Ct & Illinois St,Subscriber,Male,1986.0
2017-01-01 00:37:19,2017-01-01 01:05:22,1683,McClurg Ct & Illinois St,Fairbanks Ct & Grand Ave,Customer,,
2017-01-01 00:37:39,2017-01-01 00:50:41,782,Damen Ave & Charleston St,Kedzie Ave & Milwaukee Ave,Subscriber,Male,1967.0
2017-01-01 00:39:29,2017-01-01 00:50:26,657,Lakefront Trail & Bryn Mawr Ave,Lakefront Trail & Bryn Mawr Ave,Subscriber,Male,1985.0
2017-01-01 00:39:56,2017-01-01 00:48:55,539,Wells St & Evergreen Ave,Larrabee St & Menomonee St,Subscriber,Male,1954.0
2017-01-01 00:40:06,2017-01-01 00:46:32,386,Ritchie Ct & Banks St,Clark St & Lincoln Ave,Subscriber,Female,1968.0
2017-01-01 00:40:14,2017-01-01 00:46:32,378,Ritchie Ct & Banks St,Clark St & Lincoln Ave,Subscriber,Male,1964.0
2017-01-01 00:40:13,2017-01-01 00:51:16,663,Kingsbury St & Erie St,Ashland Ave & Augusta Blvd,Subscriber,Male,1980.0
2017-01-01 00:38:28,2017-01-01 00:53:24,896,Broadway & Argyle St,Campbell Ave & Montrose Ave,Subscriber,Male,1986.0
2017-01-01 00:41:29,2017-01-01 01:02:15,1246,Streeter Dr & Grand Ave,Ashland Ave & Division St,Subscriber,Male,1980.0
2017-01-01 00:43:02,2017-01-01 00:44:30,88,Financial Pl & Congress Pkwy,Wells St & Polk St,Subscriber,Male,1975.0
2017-01-01 00:43:07,2017-01-01 00:52:19,552,State St & Kinzie St,McClurg Ct & Illinois St,Customer,,
2017-01-01 00:46:10,2017-01-01 01:09:26,1396,Wabash Ave & Grand Ave,Western Ave & Walton St,Customer,,
2017-01-01 00:47:03,2017-01-01 00:57:22,619,Racine Ave & Fullerton Ave,Halsted St & Blackhawk St (*),Subscriber,Male,1993.0
2017-01-01 00:51:59,2017-01-01 00:58:09,370,Halsted St & Diversey Pkwy,Halsted St & Roscoe St,Subscriber,Male,1966.0
2017-01-01 00:56:09,2017-01-01 01:10:51,882,McClurg Ct & Illinois St,Millennium Park,Customer,,
2017-01-01 01:02:35,2017-01-01 01:14:40,725,Southport Ave & Wellington Ave,Marshfield Ave & Cortland St,Subscriber,Male,1992.0
2017-01-01 01:04:06,2017-01-01 01:10:50,404,Drake Ave & Fullerton Ave,California Ave & Milwaukee Ave,Subscriber,Male,1970.0
2017-01-01 01:05:09,2017-01-01 01:10:42,333,Lincoln Ave & Roscoe St,Oakley Ave & Roscoe St,Subscriber,Female,1979.0
2017-01-01 01:08:48,2017-01-01 01:13:36,288,Orleans St & Ohio St,Desplaines St & Kinzie St,Subscriber,Male,1975.0
2017-01-01 01:10:18,2017-01-01 01:34:25,1447,Lake Shore Dr & Belmont Ave,Michigan Ave & Oak St,Subscriber,Female,1970.0
2017-01-01 01:11:11,2017-01-01 01:29:21,1090,California Ave & Milwaukee Ave,Sheffield Ave & Fullerton Ave,Subscriber,Male,1970.0
2017-01-01 01:12:57,2017-01-01 01:16:36,219,Pine Grove Ave & Waveland Ave,Pine Grove Ave & Irving Park Rd,Subscriber,Female,1952.0
2017-01-01 01:13:45,2017-01-01 01:29:05,920,Millennium Park,Wabash Ave & Roosevelt Rd,Customer,,
2017-01-01 01:14:44,2017-01-01 01:44:49,1805,Kedzie Ave & Milwaukee Ave,Ogden Ave & Race Ave,Customer,,
2017-01-01 01:14:55,2017-01-01 01:23:54,539,Broadway & Sheridan Rd,Broadway & Belmont Ave,Subscriber,Male,1967.0
2017-01-01 01:15:00,2017-01-01 01:20:48,348,Southport Ave & Roscoe St,Southport Ave & Irving Park Rd,Subscriber,Male,1990.0
2017-01-01 01:15:06,2017-01-01 01:20:39,333,Southport Ave & Roscoe St,Southport Ave & Irving Park Rd,Subscriber,Female,1990.0
2017-01-01 01:20:48,2017-01-01 01:26:03,315,Western Ave & Division St,Damen Ave & Augusta Blvd,Subscriber,Male,1972.0
2017-01-01 01:22:16,2017-01-01 01:35:11,775,Fairbanks Ct & Grand Ave,Wabash Ave & Wacker Pl,Customer,,
2017-01-01 01:23:18,2017-01-01 01:30:13,415,Racine Ave & Belmont Ave,Damen Ave & Wellington Ave,Subscriber,Male,1983.0
2017-01-01 01:25:08,2017-01-01 01:39:08,840,Western Ave & Division St,California Ave & Milwaukee Ave,Subscriber,Female,1982.0
2017-01-01 01:25:05,2017-01-01 01:27:22,137,Halsted St & Dickens Ave,Bissell St & Armitage Ave,Subscriber,Male,1985.0
2017-01-01 01:25:05,2017-01-01 01:27:10,125,Halsted St & Dickens Ave,Bissell St & Armitage Ave,Subscriber,Female,1985.0
2017-01-01 01:27:15,2017-01-01 01:31:24,249,Peoria St & Jackson Blvd,Racine Ave & Randolph St,Subscriber,Male,1986.0
2017-01-01 01:31:08,2017-01-01 01:44:01,773,Sangamon St & Washington Blvd (*),Ogden Ave & Roosevelt Rd,Subscriber,Male,1977.0
2017-01-01 01:32:35,2017-01-01 01:37:23,288,Sheffield Ave & Fullerton Ave,Racine Ave & Wrightwood Ave,Subscriber,Female,1958.0
2017-01-01 01:33:27,2017-01-01 01:58:40,1513,Damen Ave & Madison St,Damen Ave & Melrose Ave,Subscriber,Male,1970.0
2017-01-01 01:34:55,2017-01-01 01:47:51,776,St. Clair St & Erie St,Larrabee St & Division St,Subscriber,Male,1987.0
2017-01-01 01:34:55,2017-01-01 01:37:35,160,Clybourn Ave & Division St,Wells St & Evergreen Ave,Subscriber,Male,1990.0
2017-01-01 01:34:56,2017-01-01 01:48:31,815,Broadway & Sheridan Rd,Lake Shore Dr & Diversey Pkwy,Subscriber,Male,1989.0
2017-01-01 01:35:43,2017-01-01 01:39:12,209,Damen Ave & Division St,Western Ave & Division St,Subscriber,Male,1982.0
2017-01-01 01:36:15,2017-01-01 01:52:44,989,Kimball Ave & Belmont Ave,Christiana Ave & Lawrence Ave,Subscriber,Male,1985.0
2017-01-01 01:36:30,2017-01-01 01:48:09,699,Field Blvd & South Water St,Wabash Ave & 8th St,Subscriber,Male,1989.0
2017-01-01 01:36:43,2017-01-01 01:46:35,592,Ashland Ave & Division St,California Ave & Division St,Subscriber,Male,1987.0
2017-01-01 01:37:31,2017-01-01 01:50:28,777,Larrabee St & Kingsbury St,Green St & Randolph St,Subscriber,Male,1966.0
2017-01-01 01:44:03,2017-01-01 01:56:16,733,Glenwood Ave & Morse Ave,Western Ave & Lunt Ave,Subscriber,Male,1983.0
2017-01-01 01:45:33,2017-01-01 02:00:21,888,Wabash Ave & Roosevelt Rd,Normal Ave & Archer Ave,Customer,,
2017-01-01 01:47:29,2017-01-01 02:04:22,1013,Broadway & Argyle St,Broadway & Barry Ave,Subscriber,Male,1991.0
2017-01-01 01:48:44,2017-01-01 02:14:21,1537,Lake Shore Dr & Diversey Pkwy,Fairbanks Ct & Grand Ave,Subscriber,Male,1989.0
2017-01-01 01:51:19,2017-01-01 01:55:19,240,Green St & Randolph St,Jefferson St & Monroe St,Subscriber,Male,1966.0
2017-01-01 01:51:39,2017-01-01 01:57:30,351,State St & Kinzie St,Columbus Dr & Randolph St,Subscriber,Male,1980.0
2017-01-01 01:53:03,2017-01-01 02:04:44,701,McClurg Ct & Illinois St,LaSalle St & Illinois St,Subscriber,Female,1987.0
2017-01-01 01:53:36,2017-01-01 02:04:44,668,McClurg Ct & Illinois St,LaSalle St & Illinois St,Subscriber,Male,1987.0
2017-01-01 01:53:57,2017-01-01 01:58:12,255,May St & Taylor St,May St & Taylor St,Subscriber,Male,1997.0
2017-01-01 01:54:01,2017-01-01 02:18:58,1497,Kedzie Ave & Milwaukee Ave,Broadway & Barry Ave,Subscriber,Male,1981.0
2017-01-01 01:54:26,2017-01-01 02:12:06,1060,Noble St & Milwaukee Ave,Aberdeen St & Monroe St,Subscriber,Male,1975.0
2017-01-01 01:54:33,2017-01-01 02:11:43,1030,Wilton Ave & Belmont Ave,Lake Shore Dr & Belmont Ave,Subscriber,Male,1993.0
2017-01-01 01:57:15,2017-01-01 02:03:04,349,State St & Randolph St,Franklin St & Jackson Blvd,Subscriber,Male,1996.0
2017-01-01 01:57:22,2017-01-01 02:15:21,1079,Michigan Ave & Madison St,Larrabee St & Oak St,Subscriber,Male,1965.0
2017-01-01 01:58:52,2017-01-01 02:02:33,221,Cornell Ave & Hyde Park Blvd,Kimbark Ave & 53rd St,Subscriber,Male,1981.0
2017-01-01 01:59:00,2017-01-01 02:16:04,1024,Damen Ave & Melrose Ave,Clark St & Winnemac Ave,Subscriber,Male,1970.0
2017-01-01 02:01:39,2017-01-01 02:06:21,282,May St & Taylor St,Halsted St & Polk St,Subscriber,Male,1997.0
2017-01-01 02:02:24,2017-01-01 02:05:33,189,Clark St & Bryn Mawr Ave,Broadway & Ridge Ave,Subscriber,Male,1970.0
2017-01-01 02:02:30,2017-01-01 02:07:31,301,Racine Ave & Belmont Ave,Lincoln Ave & Diversey Pkwy,Subscriber,Male,1993.0
2017-01-01 02:04:32,2017-01-01 02:12:45,493,Hampden Ct & Diversey Pkwy,Racine Ave & Belmont Ave,Subscriber,Male,1984.0
2017-01-01 02:08:01,2017-01-01 02:23:02,901,Halsted St & Diversey Pkwy,Pine Grove Ave & Irving Park Rd,Customer,,
2017-01-01 02:08:09,2017-01-01 02:22:06,837,Halsted St & Diversey Pkwy,Pine Grove Ave & Irving Park Rd,Customer,,
2017-01-01 02:08:26,2017-01-01 02:22:46,860,Halsted St & Diversey Pkwy,Pine Grove Ave & Irving Park Rd,Customer,,
2017-01-01 02:08:44,2017-01-01 02:11:59,195,Woodlawn Ave & 55th St,Kimbark Ave & 53rd St,Subscriber,Male,1988.0
2017-01-01 02:12:50,2017-01-01 02:39:58,1628,State St & Kinzie St,State St & Kinzie St,Customer,,
2017-01-01 02:13:29,2017-01-01 02:19:45,376,Sheffield Ave & Kingsbury St,Larrabee St & Menomonee St,Subscriber,Male,1984.0
2017-01-01 02:13:36,2017-01-01 02:20:43,427,Lincoln Ave & Fullerton Ave,Ashland Ave & Wrightwood Ave,Subscriber,Male,1992.0
2017-01-01 02:14:36,2017-01-01 02:24:07,571,Racine Ave & Fullerton Ave,Campbell Ave & Fullerton Ave,Subscriber,Male,1977.0
2017-01-01 02:15:12,2017-01-01 02:27:06,714,Ashland Ave & Division St,Wells St & Elm St,Subscriber,Male,1989.0
2017-01-01 02:15:30,2017-01-01 02:28:40,790,Lincoln Ave & Fullerton Ave,Wood St & Milwaukee Ave,Subscriber,Female,1991.0
2017-01-01 02:18:24,2017-01-01 02:22:33,249,Damen Ave & Pierce Ave,Wood St & Division St,Subscriber,Male,1971.0
2017-01-01 02:23:39,2017-01-01 02:34:22,643,Dearborn St & Monroe St,Kingsbury St & Erie St,Subscriber,Male,1962.0
2017-01-01 02:25:18,2017-01-01 02:29:53,275,State St & Kinzie St,McClurg Ct & Illinois St,Subscriber,Male,1981.0
2017-01-01 02:26:00,2017-01-01 02:42:52,1012,McClurg Ct & Illinois St,State St & Randolph St,Customer,,
2017-01-01 02:26:10,2017-01-01 02:42:59,1009,McClurg Ct & Illinois St,State St & Randolph St,Customer,,
2017-01-01 02:26:26,2017-01-01 02:42:52,986,McClurg Ct & Illinois St,State St & Randolph St,Customer,,
2017-01-01 02:30:25,2017-01-01 02:33:43,198,Sheffield Ave & Willow St,Halsted St & Willow St,Subscriber,Male,1992.0
2017-01-01 02:31:15,2017-01-01 02:46:59,944,Halsted St & Willow St,Broadway & Belmont Ave,Subscriber,Male,1985.0
2017-01-01 02:35:44,2017-01-01 02:37:53,129,Halsted St & Dickens Ave,Bissell St & Armitage Ave,Subscriber,Male,1994.0
2017-01-01 02:42:35,2017-01-01 02:43:46,71,Sheridan Rd & Loyola Ave,Sheridan Rd & Loyola Ave,Subscriber,Male,1990.0
2017-01-01 02:44:19,2017-01-01 02:50:27,368,Sheridan Rd & Loyola Ave,Broadway & Thorndale Ave,Subscriber,Male,1990.0
2017-01-01 02:48:15,2017-01-01 02:52:19,244,Clinton St & Jackson Blvd,Franklin St & Jackson Blvd,Subscriber,Male,1985.0
2017-01-01 02:48:22,2017-01-01 02:52:19,237,Clinton St & Jackson Blvd,Franklin St & Jackson Blvd,Subscriber,Female,1991.0
2017-01-01 02:52:43,2017-01-01 02:55:05,142,Bissell St & Armitage Ave,Halsted St & Dickens Ave,Subscriber,Male,1994.0
2017-01-01 02:53:06,2017-01-01 02:55:30,144,Michigan Ave & 18th St,Wabash Ave & 16th St,Subscriber,Male,1976.0
2017-01-01 02:53:14,2017-01-01 02:55:30,136,Michigan Ave & 18th St,Wabash Ave & 16th St,Subscriber,Female,1979.0
2017-01-01 02:53:32,2017-01-01 03:15:32,1320,Green St & Madison St,Clark St & Wrightwood Ave,Subscriber,Male,1983.0
2017-01-01 02:56:08,2017-01-01 03:01:34,326,Daley Center Plaza,Desplaines St & Randolph St,Subscriber,Male,1987.0
2017-01-01 02:56:25,2017-01-01 02:58:29,124,Michigan Ave & Madison St,Dearborn St & Monroe St,Subscriber,Male,1971.0
2017-01-01 02:58:34,2017-01-01 03:10:40,726,Streeter Dr & Grand Ave,Orleans St & Ohio St,Subscriber,Male,1989.0
2017-01-01 02:59:24,2017-01-01 03:01:42,138,Larrabee St & Armitage Ave,Halsted St & Dickens Ave,Subscriber,Male,1991.0
2017-01-01 02:59:42,2017-01-01 03:02:13,151,Broadway & Sheridan Rd,Clarendon Ave & Gordon Ter,Subscriber,Male,1990.0
2017-01-01 03:00:38,2017-01-01 03:21:57,1279,Clark St & Berwyn Ave,Clark St & Lunt Ave,Subscriber,Female,1960.0
2017-01-01 03:02:23,2017-01-01 03:13:34,671,Lincoln Ave & Leavitt St,Sheridan Rd & Irving Park Rd,Subscriber,Male,1974.0
2017-01-01 03:02:34,2017-01-01 03:08:58,384,Rush St & Hubbard St,Orleans St & Ohio St,Subscriber,Male,1965.0
2017-01-01 03:05:00,2017-01-01 03:18:35,815,Morgan St & 18th St,Wentworth Ave & Archer Ave,Subscriber,Male,1961.0
2017-01-01 03:08:39,2017-01-01 03:27:16,1117,California Ave & Milwaukee Ave,Western Ave & Division St,Subscriber,Female,1982.0
2017-01-01 03:17:55,2017-01-01 03:46:45,1730,Lincoln Ave & Belmont Ave,Wood St & Division St,Subscriber,Male,1975.0
2017-01-01 03:20:47,2017-01-01 03:33:52,785,Carpenter St & Huron St,Financial Pl & Congress Pkwy,Subscriber,Male,1981.0
2017-01-01 03:23:27,2017-01-01 03:35:52,745,Sheffield Ave & Wrightwood Ave,Larrabee St & Division St,Subscriber,Male,1986.0
2017-01-01 03:25:44,2017-01-01 03:42:57,1033,Halsted St & Polk St,Morgan St & 31st St,Subscriber,Male,1982.0
2017-01-01 03:28:10,2017-01-01 03:38:47,637,California Ave & Milwaukee Ave,Paulina Ave & North Ave,Subscriber,Male,1978.0
2017-01-01 03:29:01,2017-01-01 03:32:45,224,Western Ave & Winnebago Ave,Campbell Ave & Fullerton Ave,Subscriber,Male,1983.0
2017-01-01 03:30:21,2017-01-01 03:32:28,127,Sheffield Ave & Fullerton Ave,Racine Ave & Fullerton Ave,Subscriber,Male,1997.0
2017-01-01 03:32:39,2017-01-01 03:46:07,808,Clarendon Ave & Junior Ter,Clark St & Bryn Mawr Ave,Subscriber,Male,1957.0
2017-01-01 03:37:17,2017-01-01 03:51:18,841,Clark St & Armitage Ave,Lake Shore Dr & Ohio St,Subscriber,Male,1986.0
2017-01-01 03:39:43,2017-01-01 03:44:33,290,Ravenswood Ave & Lawrence Ave,Damen Ave & Leland Ave,Subscriber,Male,1989.0
2017-01-01 03:46:53,2017-01-01 03:50:45,232,Western Ave & Winnebago Ave,California Ave & Francis Pl,Subscriber,Male,1987.0
2017-01-01 03:49:14,2017-01-01 03:51:04,110,Sheffield Ave & Fullerton Ave,Sheffield Ave & Wrightwood Ave,Subscriber,Male,1971.0
2017-01-01 03:55:01,2017-01-01 04:06:21,680,Clark St & Lincoln Ave,Halsted St & Wrightwood Ave,Subscriber,Male,1982.0
2017-01-01 04:04:43,2017-01-01 04:06:00,77,Kimball Ave & Belmont Ave,Kimball Ave & Belmont Ave,Subscriber,Male,1990.0
2017-01-01 04:10:40,2017-01-01 04:24:58,858,Lincoln Ave & Leavitt St,Clark St & Bryn Mawr Ave,Subscriber,Male,1992.0
2017-01-01 04:19:02,2017-01-01 04:26:17,435,May St & Cullerton St,Halsted St & Maxwell St,Subscriber,Male,1996.0
2017-01-01 04:23:49,2017-01-01 04:32:24,515,Halsted St & Maxwell St,Morgan St & 18th St,Subscriber,Male,1981.0
2017-01-01 04:39:02,2017-01-01 04:55:53,1011,Clark St & Bryn Mawr Ave,Greenview Ave & Jarvis Ave,Subscriber,Male,1992.0
2017-01-01 04:52:59,2017-01-01 04:55:35,156,Wood St & Milwaukee Ave,Paulina Ave & North Ave,Subscriber,Male,1984.0
2017-01-01 05:00:58,2017-01-01 21:43:54,60176,State St & Kinzie St,State St & Kinzie St,Customer,,
2017-01-01 05:25:11,2017-01-01 05:32:10,419,Loomis St & Lexington St,Blue Island Ave & 18th St,Subscriber,Female,1990.0
2017-01-01 05:48:45,2017-01-01 06:07:19,1114,Clinton St & Roosevelt Rd,Streeter Dr & Grand Ave,Subscriber,Female,1983.0
2017-01-01 05:59:43,2017-01-01 06:26:55,1632,Leavitt St & Lawrence Ave,Clark St & Lunt Ave,Subscriber,Male,1977.0
2017-01-01 06:02:18,2017-01-01 06:16:26,848,Canal St & Adams St,Wolcott Ave & Polk St,Subscriber,Male,1980.0
2017-01-01 06:03:53,2017-01-01 06:15:52,719,Wabash Ave & Cermak Rd,State St & Van Buren St,Subscriber,Male,1962.0
2017-01-01 06:08:15,2017-01-01 06:17:06,531,Streeter Dr & Grand Ave,Lake Shore Dr & North Blvd,Subscriber,Female,1983.0
2017-01-01 06:18:48,2017-01-01 06:27:18,510,Halsted St & Roscoe St,Hampden Ct & Diversey Pkwy,Subscriber,Male,1992.0
2017-01-01 06:27:17,2017-01-01 06:36:25,548,Damen Ave & Wellington Ave,Sheffield Ave & Wellington Ave,Subscriber,Male,1987.0
2017-01-01 06:34:35,2017-01-01 07:57:37,4982,Buckingham Fountain,Buckingham Fountain,Customer,,
2017-01-01 06:35:07,2017-01-01 07:43:50,4123,Buckingham Fountain,Buckingham Fountain,Customer,,
2017-01-01 06:35:53,2017-01-01 06:43:03,430,Franklin St & Jackson Blvd,Stetson Ave & South Water St,Subscriber,Female,1995.0
2017-01-01 06:43:05,2017-01-01 06:46:57,232,Wilton Ave & Diversey Pkwy,Hampden Ct & Diversey Pkwy,Subscriber,Male,1959.0
2017-01-01 06:45:00,2017-01-01 06:49:26,266,Wells St & Huron St,St. Clair St & Erie St,Subscriber,Female,1989.0
2017-01-01 06:47:51,2017-01-01 07:02:16,865,Pine Grove Ave & Irving Park Rd,Stockton Dr & Wrightwood Ave,Subscriber,Male,1974.0
2017-01-01 06:52:55,2017-01-01 06:58:04,309,Loomis St & Taylor St (*),Wood St & Taylor St,Subscriber,Female,1975.0
2017-01-01 07:01:08,2017-01-01 07:04:01,173,Loomis St & Lexington St,Ashland Ave & Harrison St,Subscriber,Male,1988.0
2017-01-01 07:15:27,2017-01-01 07:26:49,682,Wells St & Concord Ln,Orleans St & Ohio St,Subscriber,Male,1969.0
2017-01-01 07:22:09,2017-01-01 07:27:08,299,Sheffield Ave & Fullerton Ave,Lincoln Ave & Diversey Pkwy,Subscriber,Female,1970.0
2017-01-01 07:29:42,2017-01-01 07:45:03,921,Lake Shore Dr & North Blvd,Streeter Dr & Grand Ave,Subscriber,Female,1983.0
2017-01-01 07:30:40,2017-01-01 07:36:39,359,Clinton St & Jackson Blvd,State St & Van Buren St,Subscriber,Male,1962.0
2017-01-01 07:32:06,2017-01-01 07:47:25,919,Ravenswood Ave & Berteau Ave,Southport Ave & Roscoe St,Subscriber,Female,1957.0
2017-01-01 07:32:25,2017-01-01 07:41:56,571,Indiana Ave & Roosevelt Rd,Michigan Ave & Lake St,Subscriber,Female,1962.0
2017-01-01 07:42:00,2017-01-01 07:51:49,589,Mies van der Rohe Way & Chestnut St,Clark St & Schiller St,Subscriber,Male,1955.0
2017-01-01 07:42:12,2017-01-01 07:49:54,462,Michigan Ave & Lake St,Michigan Ave & Pearson St,Subscriber,Female,1962.0
2017-01-01 07:45:16,2017-01-01 07:58:01,765,Streeter Dr & Grand Ave,Federal St & Polk St,Subscriber,Female,1983.0
2017-01-01 07:49:07,2017-01-01 07:57:46,519,Clinton St & Madison St,Michigan Ave & Lake St,Subscriber,Female,1984.0
2017-01-01 07:52:38,2017-01-01 08:03:00,622,Broadway & Barry Ave,Ashland Ave & Wellington Ave,Customer,,
2017-01-01 07:52:56,2017-01-01 07:56:24,208,Ashland Ave & Grand Ave,Ogden Ave & Race Ave,Subscriber,Female,1987.0
2017-01-01 07:54:16,2017-01-01 07:58:18,242,Ashland Ave & Belle Plaine Ave,Southport Ave & Waveland Ave,Subscriber,Male,1992.0
2017-01-01 07:55:02,2017-01-01 08:02:01,419,Clark St & Schiller St,State St & Pearson St,Subscriber,Male,1953.0
2017-01-01 07:58:56,2017-01-01 08:05:23,387,Sedgwick St & Webster Ave,Sedgwick St & North Ave,Subscriber,Female,1956.0
2017-01-01 08:04:26,2017-01-01 08:09:45,319,Broadway & Wilson Ave,Broadway & Argyle St,Subscriber,Female,1964.0
2017-01-01 08:08:05,2017-01-01 08:10:31,146,Michigan Ave & 18th St,Michigan Ave & 14th St,Subscriber,Male,1980.0
2017-01-01 08:10:18,2017-01-01 08:15:59,341,St. Clair St & Erie St,Kingsbury St & Erie St,Subscriber,Male,1983.0
2017-01-01 08:10:20,2017-01-01 08:21:38,678,Larrabee St & Kingsbury St,LaSalle St & Jackson Blvd,Subscriber,Male,1963.0
2017-01-01 08:10:30,2017-01-01 08:20:44,614,Clark St & Schiller St,Rush St & Superior St,Subscriber,Female,1957.0
2017-01-01 08:12:17,2017-01-01 08:17:17,300,Ellis Ave & 53rd St,Kimbark Ave & 53rd St,Subscriber,Male,1981.0
2017-01-01 08:13:40,2017-01-01 08:23:03,563,Orleans St & Ohio St,Wells St & Concord Ln,Subscriber,Male,1969.0
2017-01-01 08:14:00,2017-01-01 08:20:49,409,Michigan Ave & Pearson St,Michigan Ave & Lake St,Subscriber,Female,1962.0
2017-01-01 08:14:26,2017-01-01 08:16:33,127,Morgan St & 18th St,Racine Ave & 18th St,Subscriber,Male,1988.0
2017-01-01 08:14:40,2017-01-01 08:23:46,546,Cityfront Plaza Dr & Pioneer Ct,Rush St & Cedar St,Subscriber,Male,1955.0
2017-01-01 08:15:38,2017-01-01 08:30:17,879,Francisco Ave & Foster Ave,Western Ave & Leland Ave,Subscriber,Male,1964.0
2017-01-01 08:16:34,2017-01-01 08:27:30,656,Clark St & Schiller St,Sheffield Ave & Kingsbury St,Subscriber,Male,1954.0
2017-01-01 08:17:42,2017-01-01 08:27:46,604,Clinton St & Madison St,Dearborn St & Erie St,Subscriber,Female,1983.0
2017-01-01 08:21:09,2017-01-01 08:30:26,557,Michigan Ave & Lake St,Indiana Ave & Roosevelt Rd,Subscriber,Female,1962.0
2017-01-01 08:23:09,2017-01-01 08:26:22,193,Halsted St & Wrightwood Ave,Sheffield Ave & Fullerton Ave,Subscriber,Female,1997.0
2017-01-01 08:31:23,2017-01-01 08:38:56,453,Southport Ave & Roscoe St,Broadway & Cornelia Ave,Subscriber,Male,1955.0
2017-01-01 08:33:31,2017-01-01 08:43:54,623,Damen Ave & Leland Ave,Lincoln Ave & Roscoe St,Subscriber,Male,1979.0
